,ID,TARGET
459,459,0
460,460,0
461,461,0
462,462,1
463,463,1
464,464,7
465,465,2
466,466,0
467,467,7
468,468,2
469,469,7
470,470,5
471,471,0
472,472,7
473,473,0
474,474,7
475,475,7
476,476,1
477,477,7
478,478,6
479,479,5
480,480,6
481,481,5
482,482,5
483,483,1
484,484,7
485,485,5
486,486,1
487,487,1
488,488,1
489,489,5
490,490,5
491,491,7
492,492,2
493,493,7
494,494,7
495,495,0
496,496,5
497,497,7
498,498,0
499,499,4
500,500,5
501,501,7
502,502,4
503,503,0
504,504,2
505,505,0
506,506,6
507,507,2
508,508,5
509,509,1
510,510,7
511,511,7
512,512,7
513,513,5
514,514,5
515,515,5
516,516,2
517,517,5
518,518,1
519,519,1
520,520,5
521,521,0
522,522,5
523,523,7
524,524,5
525,525,0
526,526,0
527,527,5
528,528,0
529,529,5
530,530,0
531,531,0
532,532,0
533,533,0
534,534,0
535,535,1
536,536,0
537,537,0
538,538,7
539,539,7
540,540,1
541,541,2
542,542,2
543,543,7
544,544,5
545,545,5
546,546,5
547,547,5
548,548,5
549,549,5
550,550,5
551,551,5
552,552,5
553,553,7
554,554,5
555,555,7
556,556,0
557,557,0
558,558,5
559,559,0
560,560,0
561,561,0
562,562,7
563,563,5
564,564,1
565,565,5
566,566,5
567,567,3
568,568,1
569,569,3
570,570,3
571,571,5
572,572,7
573,573,7
574,574,7
575,575,2
576,576,1
577,577,7
578,578,7
579,579,0
580,580,0
581,581,1
582,582,4
583,583,0
584,584,4
585,585,1
586,586,5
587,587,7
588,588,5
589,589,5
590,590,1
591,591,0
592,592,7
593,593,7
594,594,4
595,595,5
596,596,0
597,597,0
598,598,0
599,599,7
600,600,7
601,601,5
602,602,6
603,603,7
604,604,5
605,605,0
606,606,4
607,607,0
608,608,1
609,609,1
610,610,5
611,611,7
612,612,1
613,613,5
614,614,1
615,615,0
616,616,5
617,617,5
618,618,5
619,619,5
620,620,1
621,621,5
622,622,1
623,623,1
624,624,5
625,625,5
626,626,5
627,627,1
628,628,7
629,629,5
630,630,5
631,631,1
632,632,1
633,633,5
634,634,5
635,635,7
636,636,5
637,637,0
638,638,5
639,639,0
640,640,0
641,641,0
642,642,5
643,643,7
644,644,7
645,645,0
646,646,7
647,647,5
648,648,0
649,649,7
650,650,0
651,651,7
652,652,7
653,653,1
654,654,4
655,655,0
656,656,0
657,657,0
658,658,7
659,659,0
660,660,4
661,661,5
662,662,1
663,663,5
664,664,1
665,665,5
666,666,1
667,667,1
668,668,1
669,669,1
670,670,1
671,671,5
672,672,5
673,673,5
674,674,1
675,675,1
676,676,1
677,677,0
678,678,7
679,679,6
680,680,5
681,681,5
682,682,7
683,683,0
684,684,0
685,685,7
686,686,5
687,687,6
688,688,7
689,689,7
690,690,7
691,691,1
692,692,1
693,693,5
694,694,5
695,695,5
696,696,5
697,697,0
698,698,1
699,699,5
700,700,1
701,701,0
702,702,0
703,703,5
704,704,5
705,705,0
706,706,2
707,707,5
708,708,5
709,709,5
710,710,5
711,711,5
712,712,5
713,713,1
714,714,0
715,715,5
716,716,1
717,717,1
718,718,6
719,719,5
720,720,1
721,721,7
722,722,1
723,723,7
724,724,2
725,725,7
726,726,0
727,727,4
728,728,5
729,729,5
730,730,1
731,731,5
732,732,7
733,733,2
734,734,0
735,735,2
736,736,2
737,737,2
738,738,0
739,739,4
740,740,5
741,741,5
742,742,5
743,743,7
744,744,1
745,745,1
746,746,7
747,747,4
748,748,5
749,749,0
750,750,0
751,751,5
752,752,7
753,753,5
754,754,1
755,755,0
756,756,5
757,757,5
758,758,5
759,759,0
760,760,1
761,761,5
762,762,1
763,763,0
764,764,5
765,765,1
766,766,1
767,767,5
768,768,5
769,769,0
770,770,0
771,771,5
772,772,7
773,773,5
774,774,5
775,775,5
776,776,0
777,777,5
778,778,0
779,779,2
780,780,7
781,781,5
782,782,0
783,783,6
784,784,2
785,785,0
786,786,4
787,787,0
788,788,7
789,789,0
790,790,0
791,791,7
792,792,2
793,793,0
794,794,0
795,795,7
796,796,7
797,797,0
798,798,2
799,799,7
800,800,5
801,801,7
802,802,0
803,803,0
804,804,0
805,805,0
806,806,0
807,807,0
808,808,2
809,809,2
810,810,7
811,811,5
812,812,2
813,813,7
814,814,0
815,815,7
816,816,7
817,817,7
818,818,7
819,819,2
820,820,5
821,821,4
822,822,5
823,823,1
824,824,0
825,825,6
826,826,7
827,827,5
828,828,0
829,829,0
830,830,5
831,831,6
832,832,5
833,833,2
834,834,7
835,835,5
836,836,5
837,837,7
838,838,0
839,839,7
840,840,5
841,841,1
842,842,0
843,843,5
844,844,7
845,845,7
846,846,0
847,847,0
848,848,7
849,849,2
850,850,1
851,851,0
852,852,0
853,853,0
854,854,7
855,855,7
856,856,7
857,857,7
858,858,2
859,859,7
860,860,1
861,861,7
862,862,0
863,863,7
864,864,4
865,865,1
866,866,0
867,867,1
868,868,0
869,869,0
870,870,0
871,871,0
872,872,0
873,873,0
874,874,2
875,875,7
876,876,0
877,877,7
878,878,0
879,879,2
880,880,0
881,881,0
882,882,2
883,883,2
884,884,2
885,885,7
886,886,0
887,887,5
888,888,2
889,889,5
890,890,5
891,891,1
892,892,4
893,893,4
894,894,4
895,895,0
896,896,2
897,897,7
898,898,0
899,899,7
900,900,5
901,901,7
902,902,0
903,903,1
904,904,0
905,905,7
906,906,0
907,907,0
908,908,7
909,909,2
910,910,0
911,911,0
912,912,4
913,913,2
914,914,7
915,915,0
916,916,7
917,917,5
918,918,1
919,919,0
920,920,5
921,921,7
922,922,2
923,923,7
924,924,5
925,925,5
926,926,5
927,927,7
928,928,7
929,929,7
930,930,0
931,931,7
932,932,5
933,933,7
934,934,5
935,935,6
936,936,2
937,937,1
938,938,0
939,939,1
940,940,0
941,941,6
942,942,5
943,943,7
944,944,1
945,945,6
946,946,5
947,947,1
948,948,5
949,949,7
950,950,5
951,951,0
952,952,5
953,953,7
954,954,2
955,955,7
956,956,6
957,957,0
958,958,0
959,959,6
960,960,2
961,961,0
962,962,6
963,963,2
964,964,1
965,965,1
966,966,0
967,967,5
968,968,0
969,969,1
970,970,0
971,971,5
972,972,7
973,973,5
974,974,5
975,975,0
976,976,0
977,977,0
978,978,5
979,979,0
980,980,5
981,981,4
982,982,7
983,983,1
984,984,5
985,985,7
986,986,1
987,987,5
988,988,5
989,989,1
990,990,5
991,991,5
992,992,5
993,993,7
994,994,7
995,995,5
996,996,0
997,997,5
998,998,0
999,999,7
1000,1000,7
1001,1001,1
1002,1002,5
1003,1003,6
1004,1004,7
1005,1005,5
1006,1006,3
1007,1007,0
1008,1008,0
1009,1009,7
1010,1010,0
1011,1011,0
1012,1012,5
1013,1013,7
1014,1014,7
1015,1015,0
1016,1016,4
1017,1017,2
1018,1018,2
1019,1019,0
1020,1020,6
1021,1021,0
1022,1022,7
1023,1023,5
1024,1024,1
1025,1025,1
1026,1026,7
1027,1027,5
1028,1028,7
1029,1029,7
1030,1030,0
1031,1031,1
1032,1032,4
1033,1033,5
1034,1034,7
1035,1035,0
1036,1036,0
1037,1037,7
1038,1038,0
1039,1039,0
1040,1040,5
1041,1041,2
1042,1042,1
1043,1043,5
1044,1044,0
1045,1045,7
1046,1046,5
1047,1047,5
1048,1048,5
1049,1049,5
1050,1050,1
1051,1051,1
1052,1052,5
1053,1053,5
1054,1054,0
1055,1055,0
1056,1056,5
1057,1057,0
1058,1058,7
1059,1059,0
1060,1060,0
1061,1061,7
1062,1062,2
1063,1063,5
1064,1064,5
1065,1065,5
1066,1066,7
1067,1067,5
1068,1068,0
1069,1069,1
1070,1070,0
1071,1071,4
1072,1072,7
1073,1073,5
1074,1074,1
1075,1075,5
1076,1076,7
1077,1077,1
1078,1078,7
1079,1079,1
1080,1080,0
1081,1081,0
1082,1082,7
1083,1083,7
1084,1084,1
1085,1085,1
1086,1086,7
1087,1087,5
1088,1088,5
1089,1089,4
1090,1090,7
1091,1091,7
1092,1092,4
1093,1093,0
1094,1094,5
1095,1095,7
1096,1096,7
1097,1097,6
1098,1098,0
1099,1099,2
1100,1100,5
1101,1101,5
1102,1102,0
1103,1103,0
1104,1104,5
1105,1105,5
1106,1106,3
1107,1107,3
1108,1108,0
1109,1109,5
1110,1110,5
1111,1111,5
1112,1112,7
1113,1113,5
1114,1114,3
1115,1115,7
1116,1116,2
1117,1117,0
1118,1118,0
1119,1119,7
1120,1120,0
1121,1121,0
1122,1122,0
1123,1123,0
1124,1124,0
1125,1125,0
1126,1126,0
1127,1127,0
1128,1128,0
1129,1129,0
1130,1130,2
1131,1131,2
1132,1132,0
1133,1133,0
1134,1134,5
1135,1135,1
1136,1136,0
1137,1137,4
1138,1138,1
1139,1139,0
1140,1140,7
1141,1141,7
1142,1142,0
1143,1143,0
1144,1144,4
1145,1145,2
1146,1146,2
1147,1147,5
1148,1148,5
1149,1149,0
1150,1150,0
1151,1151,0
1152,1152,7
1153,1153,0
1154,1154,5
1155,1155,5
1156,1156,0
1157,1157,5
1158,1158,5
1159,1159,1
1160,1160,1
1161,1161,5
1162,1162,7
1163,1163,0
1164,1164,0
1165,1165,5
1166,1166,1
1167,1167,1
1168,1168,0
1169,1169,1
1170,1170,5
1171,1171,6
1172,1172,6
1173,1173,0
1174,1174,0
1175,1175,7
1176,1176,5
1177,1177,0
1178,1178,0
1179,1179,0
1180,1180,5
1181,1181,1
1182,1182,0
1183,1183,0
1184,1184,0
1185,1185,2
1186,1186,7
1187,1187,5
1188,1188,7
1189,1189,1
1190,1190,7
1191,1191,5
1192,1192,7
1193,1193,7
1194,1194,1
1195,1195,5
1196,1196,7
1197,1197,7
1198,1198,6
1199,1199,7
1200,1200,0
1201,1201,2
1202,1202,0
1203,1203,4
1204,1204,0
1205,1205,7
1206,1206,1
1207,1207,5
1208,1208,7
1209,1209,0
1210,1210,5
1211,1211,7
1212,1212,7
1213,1213,0
1214,1214,7
1215,1215,7
1216,1216,0
1217,1217,0
1218,1218,2
1219,1219,7
1220,1220,0
1221,1221,2
1222,1222,7
1223,1223,1
1224,1224,1
1225,1225,5
1226,1226,0
1227,1227,0
1228,1228,5
1229,1229,1
1230,1230,0
1231,1231,1
1232,1232,7
1233,1233,7
1234,1234,0
1235,1235,1
1236,1236,1
1237,1237,0
1238,1238,1
1239,1239,5
1240,1240,0
1241,1241,1
1242,1242,5
1243,1243,0
1244,1244,0
1245,1245,0
1246,1246,1
1247,1247,0
1248,1248,5
1249,1249,7
1250,1250,7
1251,1251,5
1252,1252,0
1253,1253,5
1254,1254,7
1255,1255,0
1256,1256,4
1257,1257,0
1258,1258,4
1259,1259,2
1260,1260,5
1261,1261,5
1262,1262,5
1263,1263,5
1264,1264,7
1265,1265,1
1266,1266,1
1267,1267,1
1268,1268,0
1269,1269,7
1270,1270,2
1271,1271,0
1272,1272,6
1273,1273,7
1274,1274,5
1275,1275,5
1276,1276,6
1277,1277,5
1278,1278,6
1279,1279,7
1280,1280,3
1281,1281,5
1282,1282,5
1283,1283,7
1284,1284,4
1285,1285,5
1286,1286,1
1287,1287,7
1288,1288,2
1289,1289,5
1290,1290,1
1291,1291,5
1292,1292,1
1293,1293,7
1294,1294,1
1295,1295,5
1296,1296,5
1297,1297,1
1298,1298,5
1299,1299,1
1300,1300,5
1301,1301,0
1302,1302,1
1303,1303,1
1304,1304,1
1305,1305,1
1306,1306,3
1307,1307,1
1308,1308,0
1309,1309,1
1310,1310,7
1311,1311,0
1312,1312,7
1313,1313,4
1314,1314,7
1315,1315,6
1316,1316,7
1317,1317,5
1318,1318,7
1319,1319,1
1320,1320,7
1321,1321,0
1322,1322,1
1323,1323,1
1324,1324,0
1325,1325,1
1326,1326,1
1327,1327,5
1328,1328,1
1329,1329,5
1330,1330,1
1331,1331,1
1332,1332,1
1333,1333,5
1334,1334,5
1335,1335,1
1336,1336,0
1337,1337,1
1338,1338,7
1339,1339,1
1340,1340,7
1341,1341,7
1342,1342,7
1343,1343,5
1344,1344,1
1345,1345,1
1346,1346,5
1347,1347,0
1348,1348,5
1349,1349,0
1350,1350,5
1351,1351,5
1352,1352,7
1353,1353,5
1354,1354,0
1355,1355,7
1356,1356,0
1357,1357,1
1358,1358,7
1359,1359,1
1360,1360,2
1361,1361,1
1362,1362,5
1363,1363,0
1364,1364,6
1365,1365,5
1366,1366,0
1367,1367,5
1368,1368,5
1369,1369,1
1370,1370,5
1371,1371,0
1372,1372,5
1373,1373,0
1374,1374,1
1375,1375,1
1376,1376,7
1377,1377,0
1378,1378,5
1379,1379,1
1380,1380,5
1381,1381,1
1382,1382,5
1383,1383,1
1384,1384,5
1385,1385,0
1386,1386,0
1387,1387,1
1388,1388,4
1389,1389,4
1390,1390,7
1391,1391,6
1392,1392,7
1393,1393,7
1394,1394,0
1395,1395,7
1396,1396,5
1397,1397,5
1398,1398,5
1399,1399,7
1400,1400,5
1401,1401,0
1402,1402,0
1403,1403,5
1404,1404,0
1405,1405,7
1406,1406,0
1407,1407,1
1408,1408,7
1409,1409,1
1410,1410,0
1411,1411,0
1412,1412,0
1413,1413,2
1414,1414,2
1415,1415,1
1416,1416,0
1417,1417,7
1418,1418,2
1419,1419,7
1420,1420,0
1421,1421,7
1422,1422,7
1423,1423,4
1424,1424,7
1425,1425,5
1426,1426,7
1427,1427,7
1428,1428,0
1429,1429,0
1430,1430,0
1431,1431,5
1432,1432,2
1433,1433,2
1434,1434,0
1435,1435,4
1436,1436,4
1437,1437,0
1438,1438,5
1439,1439,4
1440,1440,4
1441,1441,1
1442,1442,7
1443,1443,2
1444,1444,2
1445,1445,2
1446,1446,0
1447,1447,2
1448,1448,0
1449,1449,0
1450,1450,1
1451,1451,1
1452,1452,1
1453,1453,1
1454,1454,5
1455,1455,0
1456,1456,5
1457,1457,1
1458,1458,1
1459,1459,0
1460,1460,5
1461,1461,5
1462,1462,1
1463,1463,0
1464,1464,1
1465,1465,0
1466,1466,5
1467,1467,1
1468,1468,5
1469,1469,1
1470,1470,5
1471,1471,5
1472,1472,5
1473,1473,7
1474,1474,0
1475,1475,4
1476,1476,6
1477,1477,7
1478,1478,0
1479,1479,1
1480,1480,5
1481,1481,7
1482,1482,5
1483,1483,5
1484,1484,4
1485,1485,2
1486,1486,0
1487,1487,0
1488,1488,7
1489,1489,4
1490,1490,1
1491,1491,1
1492,1492,5
1493,1493,5
1494,1494,5
1495,1495,0
1496,1496,5
1497,1497,0
1498,1498,7
1499,1499,0
1500,1500,5
1501,1501,0
1502,1502,0
1503,1503,7
1504,1504,1
1505,1505,1
1506,1506,0
1507,1507,5
1508,1508,0
1509,1509,4
1510,1510,0
1511,1511,1
1512,1512,5
1513,1513,7
1514,1514,7
1515,1515,1
1516,1516,5
1517,1517,5
1518,1518,1
1519,1519,1
1520,1520,1
1521,1521,1
1522,1522,0
1523,1523,1
1524,1524,7
1525,1525,7
1526,1526,5
1527,1527,1
1528,1528,4
1529,1529,4
1530,1530,0
1531,1531,7
1532,1532,5
1533,1533,0
1534,1534,7
1535,1535,7
1536,1536,0
1537,1537,7
1538,1538,7
1539,1539,0
1540,1540,2
1541,1541,7
1542,1542,3
1543,1543,5
1544,1544,0
1545,1545,0
1546,1546,7
1547,1547,7
1548,1548,5
1549,1549,0
1550,1550,2
1551,1551,7
1552,1552,5
1553,1553,0
1554,1554,0
1555,1555,2
1556,1556,0
1557,1557,0
1558,1558,5
1559,1559,1
1560,1560,7
1561,1561,7
1562,1562,0
1563,1563,5
1564,1564,5
1565,1565,1
1566,1566,5
1567,1567,5
1568,1568,0
1569,1569,0
1570,1570,7
1571,1571,7
1572,1572,7
1573,1573,7
1574,1574,0
1575,1575,5
1576,1576,5
1577,1577,1
1578,1578,7
1579,1579,0
1580,1580,2
1581,1581,7
1582,1582,7
1583,1583,0
1584,1584,5
1585,1585,7
1586,1586,7
1587,1587,7
1588,1588,5
1589,1589,0
1590,1590,5
1591,1591,5
1592,1592,7
1593,1593,7
1594,1594,7
1595,1595,5
1596,1596,0
1597,1597,0
1598,1598,0
1599,1599,0
1600,1600,7
1601,1601,0
1602,1602,6
1603,1603,5
1604,1604,0
1605,1605,5
1606,1606,3
1607,1607,7
1608,1608,5
1609,1609,0
1610,1610,7
1611,1611,5
1612,1612,7
1613,1613,1
1614,1614,5
1615,1615,1
1616,1616,0
1617,1617,7
1618,1618,7
1619,1619,5
1620,1620,1
1621,1621,5
1622,1622,0
1623,1623,2
1624,1624,4
1625,1625,0
1626,1626,1
1627,1627,7
1628,1628,1
1629,1629,1
1630,1630,5
1631,1631,1
1632,1632,5
1633,1633,5
1634,1634,4
1635,1635,4
1636,1636,0
1637,1637,7
1638,1638,7
1639,1639,2
1640,1640,0
1641,1641,2
1642,1642,7
1643,1643,1
1644,1644,7
1645,1645,2
1646,1646,5
1647,1647,5
1648,1648,7
1649,1649,7
1650,1650,5
1651,1651,1
1652,1652,0
1653,1653,1
1654,1654,0
1655,1655,5
1656,1656,7
1657,1657,7
1658,1658,5
1659,1659,0
1660,1660,7
1661,1661,0
1662,1662,3
1663,1663,5
1664,1664,4
1665,1665,1
1666,1666,4
1667,1667,0
1668,1668,1
1669,1669,7
1670,1670,1
1671,1671,1
1672,1672,5
1673,1673,0
1674,1674,2
1675,1675,4
1676,1676,4
1677,1677,7
1678,1678,2
1679,1679,5
1680,1680,1
1681,1681,5
1682,1682,5
1683,1683,0
1684,1684,5
1685,1685,5
1686,1686,5
1687,1687,1
1688,1688,5
1689,1689,3
1690,1690,3
1691,1691,7
1692,1692,1
1693,1693,5
1694,1694,5
1695,1695,5
1696,1696,5
1697,1697,1
1698,1698,5
1699,1699,5
1700,1700,0
1701,1701,5
1702,1702,0
1703,1703,5
1704,1704,7
1705,1705,1
1706,1706,0
1707,1707,0
1708,1708,7
1709,1709,2
1710,1710,2
1711,1711,2
1712,1712,2
1713,1713,0
1714,1714,0
1715,1715,5
1716,1716,6
1717,1717,1
1718,1718,1
1719,1719,3
1720,1720,6
1721,1721,7
1722,1722,1
1723,1723,1
1724,1724,7
1725,1725,1
1726,1726,5
1727,1727,7
1728,1728,5
1729,1729,0
1730,1730,5
1731,1731,5
1732,1732,0
1733,1733,2
1734,1734,7
1735,1735,2
1736,1736,0
1737,1737,7
1738,1738,0
1739,1739,0
1740,1740,4
1741,1741,1
1742,1742,4
1743,1743,0
1744,1744,7
1745,1745,5
1746,1746,5
1747,1747,5
1748,1748,0
1749,1749,0
1750,1750,5
1751,1751,1
1752,1752,5
1753,1753,7
1754,1754,4
1755,1755,5
1756,1756,7
1757,1757,4
1758,1758,4
1759,1759,7
1760,1760,5
1761,1761,5
1762,1762,5
1763,1763,0
1764,1764,0
1765,1765,5
1766,1766,5
1767,1767,1
1768,1768,0
1769,1769,0
1770,1770,5
1771,1771,5
1772,1772,5
1773,1773,1
1774,1774,7
1775,1775,7
1776,1776,7
1777,1777,0
1778,1778,5
1779,1779,0
1780,1780,0
1781,1781,4
1782,1782,2
1783,1783,0
1784,1784,5
1785,1785,1
1786,1786,1
1787,1787,0
1788,1788,0
1789,1789,7
1790,1790,1
1791,1791,1
1792,1792,1
1793,1793,0
1794,1794,5
1795,1795,3
1796,1796,1
1797,1797,7
1798,1798,1
1799,1799,5
1800,1800,7
1801,1801,5
1802,1802,5
1803,1803,0
1804,1804,7
1805,1805,1
1806,1806,1
1807,1807,0
1808,1808,0
1809,1809,7
1810,1810,0
1811,1811,5
1812,1812,5
1813,1813,1
1814,1814,5
1815,1815,0
1816,1816,5
1817,1817,5
1818,1818,7
1819,1819,3
1820,1820,5
1821,1821,5
1822,1822,5
1823,1823,5
1824,1824,0
1825,1825,5
1826,1826,1
1827,1827,5
1828,1828,7
1829,1829,0
1830,1830,2
1831,1831,7
1832,1832,2
1833,1833,4
1834,1834,4
1835,1835,5
1836,1836,5
1837,1837,2
1838,1838,1
1839,1839,7
1840,1840,7
1841,1841,1
1842,1842,7
1843,1843,0
1844,1844,0
1845,1845,5
1846,1846,2
1847,1847,7
1848,1848,0
1849,1849,2
1850,1850,7
1851,1851,7
1852,1852,5
1853,1853,5
1854,1854,7
1855,1855,4
1856,1856,7
1857,1857,5
1858,1858,7
1859,1859,0
1860,1860,0
1861,1861,5
1862,1862,0
1863,1863,7
1864,1864,0
1865,1865,5
1866,1866,1
1867,1867,6
1868,1868,7
1869,1869,1
1870,1870,0
1871,1871,2
1872,1872,0
1873,1873,7
1874,1874,1
1875,1875,0
1876,1876,7
1877,1877,7
1878,1878,7
1879,1879,0
1880,1880,1
1881,1881,1
1882,1882,7
1883,1883,1
1884,1884,5
1885,1885,7
1886,1886,7
1887,1887,7
1888,1888,5
1889,1889,5
1890,1890,5
1891,1891,5
1892,1892,5
1893,1893,7
1894,1894,5
1895,1895,0
1896,1896,1
1897,1897,2
1898,1898,7
1899,1899,7
1900,1900,2
1901,1901,5
1902,1902,2
1903,1903,5
1904,1904,0
1905,1905,7
1906,1906,0
1907,1907,5
1908,1908,5
1909,1909,5
1910,1910,5
1911,1911,5
1912,1912,5
1913,1913,5
1914,1914,5
1915,1915,1
1916,1916,0
1917,1917,1
1918,1918,1
1919,1919,0
1920,1920,1
1921,1921,7
1922,1922,7
1923,1923,7
1924,1924,0
1925,1925,4
1926,1926,1
1927,1927,5
1928,1928,7
1929,1929,0
1930,1930,1
1931,1931,6
1932,1932,7
1933,1933,7
1934,1934,0
1935,1935,1
1936,1936,1
1937,1937,0
1938,1938,7
1939,1939,0
1940,1940,5
1941,1941,1
1942,1942,1
1943,1943,7
1944,1944,0
1945,1945,0
1946,1946,1
1947,1947,5
1948,1948,5
1949,1949,1
1950,1950,1
1951,1951,1
1952,1952,5
1953,1953,5
1954,1954,5
1955,1955,1
1956,1956,1
1957,1957,1
1958,1958,0
1959,1959,5
1960,1960,5
1961,1961,7
1962,1962,5
1963,1963,5
1964,1964,5
1965,1965,1
1966,1966,1
1967,1967,7
1968,1968,2
1969,1969,7
1970,1970,0
1971,1971,1
1972,1972,1
1973,1973,0
1974,1974,7
1975,1975,4
1976,1976,0
1977,1977,5
1978,1978,5
1979,1979,0
1980,1980,5
1981,1981,1
1982,1982,6
1983,1983,7
1984,1984,7
1985,1985,0
1986,1986,5
1987,1987,1
1988,1988,7
1989,1989,1
1990,1990,1
1991,1991,5
1992,1992,1
1993,1993,5
1994,1994,0
1995,1995,0
1996,1996,7
