,id,price
398,100398,10590058.0
399,100399,12639471.0
400,100400,2601075.2
401,100401,2869140.5
402,100402,7247904.0
403,100403,4283834.0
404,100404,3928253.2
405,100405,3386130.8
406,100406,4714159.5
407,100407,2562664.8
408,100408,14495458.0
409,100409,4254726.5
410,100410,2725160.8
411,100411,7230465.5
412,100412,3269226.0
413,100413,1902389.6
414,100414,2970209.8
415,100415,4512749.5
416,100416,7377580.0
417,100417,3948039.2
418,100418,6036706.0
419,100419,9429709.0
420,100420,1766889.9
421,100421,2334243.0
422,100422,2026762.2
423,100423,2715757.8
424,100424,3261835.0
425,100425,10039763.0
426,100426,6788118.5
427,100427,4672837.5
428,100428,17109750.0
429,100429,5841529.0
430,100430,4298883.0
431,100431,7773631.0
432,100432,3173595.5
433,100433,4243333.0
434,100434,4978440.0
435,100435,8388793.0
436,100436,4812815.0
437,100437,4855456.5
438,100438,5210405.0
439,100439,1985938.6
440,100440,4265300.0
441,100441,2887512.0
442,100442,4858718.5
443,100443,20033720.0
444,100444,1514279.2
445,100445,4021926.2
446,100446,2129156.8
447,100447,7863197.0
448,100448,1887359.4
449,100449,5597341.5
450,100450,1849927.9
451,100451,7529051.0
452,100452,2444903.0
453,100453,8578909.0
454,100454,1829165.2
455,100455,5834853.5
456,100456,5061749.0
457,100457,8095832.5
458,100458,2268138.2
459,100459,4652087.0
460,100460,1731391.2
461,100461,2835449.5
462,100462,5175932.5
463,100463,15263793.0
464,100464,5276452.0
465,100465,8847149.0
466,100466,7131537.0
467,100467,3762503.2
468,100468,4568563.5
469,100469,7291080.0
470,100470,4851172.0
471,100471,1836893.2
472,100472,3730832.8
473,100473,5236933.0
474,100474,4896590.0
475,100475,6510229.5
476,100476,5052120.0
477,100477,5137587.0
478,100478,9635774.0
479,100479,2561987.0
480,100480,4370420.0
481,100481,7825128.5
482,100482,4228603.5
483,100483,3117048.2
484,100484,10794897.0
485,100485,2071960.5
486,100486,10943411.0
487,100487,3994753.2
488,100488,2699432.8
489,100489,2478452.8
490,100490,2861067.5
491,100491,4273706.0
492,100492,2268143.0
493,100493,2280254.2
494,100494,7579972.0
495,100495,6793374.5
496,100496,8754738.0
497,100497,3262702.0
498,100498,15547596.0
499,100499,4964107.5
500,100500,9751246.0
501,100501,5051350.5
502,100502,10828769.0
503,100503,6674990.5
504,100504,4600927.5
505,100505,3383891.5
506,100506,2559847.2
507,100507,9858556.0
508,100508,4378184.5
509,100509,8164975.5
510,100510,4187198.8
511,100511,9037685.0
512,100512,3843732.8
513,100513,5565116.5
514,100514,5808281.5
515,100515,2999793.2
516,100516,1703885.4
517,100517,9266961.0
518,100518,6745610.5
519,100519,3380258.2
520,100520,6207927.0
521,100521,2558494.8
522,100522,6063381.5
523,100523,3161918.8
524,100524,9450049.0
525,100525,5741155.5
526,100526,11900713.0
527,100527,2687528.2
528,100528,2706121.0
529,100529,6305485.0
530,100530,3183353.8
531,100531,2276575.0
532,100532,3531092.8
533,100533,3626575.8
534,100534,2688170.8
535,100535,7856179.5
536,100536,3067499.8
537,100537,10697331.0
538,100538,2559803.8
539,100539,3416722.5
540,100540,3077331.5
541,100541,6904696.5
542,100542,2099628.5
543,100543,8134378.5
544,100544,2563569.2
545,100545,7266880.5
546,100546,2395349.8
547,100547,6573807.0
548,100548,6981948.0
549,100549,2548036.0
550,100550,11067677.0
551,100551,5156305.5
552,100552,3123467.0
553,100553,6045035.0
554,100554,2870189.5
555,100555,5893904.5
556,100556,10980757.0
557,100557,3269112.2
558,100558,2947887.5
559,100559,3391056.2
560,100560,3784322.2
561,100561,2758713.5
562,100562,8879693.0
563,100563,6851942.5
564,100564,2576007.5
565,100565,6425367.5
566,100566,15481170.0
567,100567,3572716.0
568,100568,5272286.0
569,100569,4528389.5
570,100570,4082605.2
571,100571,3024297.2
572,100572,1900705.4
573,100573,3734784.5
574,100574,2926034.8
575,100575,11923529.0
576,100576,7085208.0
577,100577,3146863.8
578,100578,2715697.5
579,100579,3909385.8
580,100580,2391737.8
581,100581,4307350.5
582,100582,5089092.5
583,100583,8010970.5
584,100584,1060705.1
585,100585,4098935.5
586,100586,4551004.5
587,100587,2423313.0
588,100588,2716777.2
589,100589,7479852.5
590,100590,2937965.5
591,100591,4205173.5
592,100592,2360599.8
593,100593,2288802.8
594,100594,1778087.6
595,100595,2929990.0
596,100596,3540134.5
597,100597,1918944.5
598,100598,1639910.9
599,100599,7459612.0
600,100600,12309834.0
601,100601,19204088.0
602,100602,3792087.8
603,100603,5697132.5
604,100604,3485894.5
605,100605,4397227.5
606,100606,1713085.1
607,100607,9228289.0
608,100608,6130307.0
609,100609,5428814.5
610,100610,5337622.5
611,100611,5561545.5
612,100612,8153889.0
613,100613,5568059.5
614,100614,6520276.0
615,100615,2131219.0
616,100616,5503734.0
617,100617,8826419.0
618,100618,1245709.4
619,100619,5708157.5
620,100620,9699270.0
621,100621,6962525.0
622,100622,6396520.0
623,100623,3587761.2
624,100624,2576725.5
625,100625,2931708.2
626,100626,6647158.5
627,100627,2926599.0
628,100628,3199154.2
629,100629,3648480.2
630,100630,1488112.2
631,100631,7224299.5
632,100632,1564194.4
633,100633,1531850.5
634,100634,6662951.5
635,100635,4406922.0
636,100636,4163843.2
637,100637,5797835.0
638,100638,5101528.0
639,100639,8773844.0
640,100640,2426237.8
641,100641,7510063.0
642,100642,7927870.5
643,100643,9568669.0
644,100644,1023657.75
645,100645,809368.8
646,100646,3090375.5
647,100647,1870693.2
648,100648,4825960.0
649,100649,6443766.5
650,100650,10104777.0
651,100651,2947313.2
652,100652,6127951.5
653,100653,6305070.5
654,100654,3527957.8
655,100655,3243983.2
656,100656,3983571.2
657,100657,5232499.5
658,100658,3949639.5
659,100659,6610139.5
660,100660,4610105.0
661,100661,2857525.0
662,100662,1807851.9
663,100663,1052221.1
664,100664,3142579.2
665,100665,24923820.0
666,100666,9057142.0
667,100667,11157076.0
668,100668,9140450.0
669,100669,3197772.8
670,100670,7527021.0
671,100671,3942688.8
672,100672,7569415.0
673,100673,1875873.4
674,100674,3242186.0
675,100675,7841450.5
676,100676,4436810.0
677,100677,3400424.2
678,100678,7229215.5
679,100679,6027942.5
680,100680,2578711.0
681,100681,8939748.0
682,100682,8549081.0
683,100683,2477797.2
684,100684,2976162.2
685,100685,5035350.0
686,100686,4344236.0
687,100687,2276560.8
688,100688,2749513.2
689,100689,2416062.5
690,100690,3836711.5
691,100691,5341908.0
692,100692,2035674.1
693,100693,3797260.0
694,100694,4258574.0
695,100695,1799659.1
696,100696,4293360.0
697,100697,9587833.0
698,100698,5375653.0
699,100699,1606993.1
700,100700,2686374.2
701,100701,3761012.8
702,100702,3571925.8
703,100703,3291729.5
704,100704,4699886.0
705,100705,3169787.0
706,100706,3412300.0
707,100707,6167583.0
708,100708,8906207.0
709,100709,4281301.0
710,100710,2281914.2
711,100711,2332428.8
712,100712,3420802.0
713,100713,3355958.2
714,100714,9666812.0
715,100715,3403516.2
716,100716,1180664.8
717,100717,8978208.0
718,100718,5900035.5
719,100719,2008902.9
720,100720,3538240.2
721,100721,3122563.0
722,100722,1533553.6
723,100723,4423166.0
724,100724,5952383.5
725,100725,7108321.5
726,100726,10214045.0
727,100727,7978067.5
728,100728,2544677.8
729,100729,6357225.0
730,100730,2391895.2
731,100731,3499233.0
732,100732,1696061.5
733,100733,2504176.0
734,100734,3835788.2
735,100735,2720898.8
736,100736,18598524.0
737,100737,3384534.2
738,100738,2430646.2
739,100739,4360855.5
740,100740,4888342.5
741,100741,2852302.2
742,100742,2598005.5
743,100743,7709858.5
744,100744,2745872.2
745,100745,7848508.0
746,100746,7502658.5
747,100747,5153039.5
748,100748,7704970.0
749,100749,5308410.0
750,100750,3414375.8
751,100751,4120099.2
752,100752,3577199.2
753,100753,1595752.6
754,100754,3666620.8
755,100755,2442379.2
756,100756,1842361.5
757,100757,4937349.5
758,100758,7479852.5
759,100759,6266257.5
760,100760,2952574.0
761,100761,5461322.5
762,100762,9634041.0
763,100763,11321372.0
764,100764,1345797.8
765,100765,1728854.8
766,100766,15382111.0
767,100767,3049286.8
768,100768,4514973.0
769,100769,1872397.0
770,100770,3855391.5
771,100771,4336819.5
772,100772,3376735.0
773,100773,6090039.5
774,100774,5208032.0
775,100775,1554682.5
776,100776,5083913.0
777,100777,6779087.5
778,100778,6073081.5
779,100779,4064695.0
780,100780,6923926.5
781,100781,2426165.2
782,100782,11743962.0
783,100783,2713489.0
784,100784,2563467.2
785,100785,7827057.5
786,100786,1344069.2
787,100787,4409553.0
788,100788,1962073.2
789,100789,3013975.8
790,100790,6193147.0
791,100791,4219974.0
792,100792,6832013.5
793,100793,2395544.2
794,100794,3399670.2
795,100795,2266966.8
796,100796,3570698.8
797,100797,4814387.5
798,100798,4643926.0
799,100799,1801407.6
800,100800,2111633.2
801,100801,3556201.2
802,100802,7392713.0
803,100803,6532849.5
804,100804,7974239.5
805,100805,3020039.5
806,100806,3661987.5
807,100807,5750508.0
808,100808,7137705.0
809,100809,3581034.8
810,100810,15323838.0
811,100811,7916866.5
812,100812,4588626.5
813,100813,11741359.0
814,100814,7635682.5
815,100815,4261394.5
816,100816,2563672.8
817,100817,4051213.0
818,100818,12228560.0
819,100819,3790287.0
820,100820,8369757.0
821,100821,7102840.0
822,100822,4128575.2
823,100823,3105533.2
824,100824,3507674.2
825,100825,2201730.8
826,100826,7266798.0
827,100827,4969080.5
828,100828,11305775.0
829,100829,1672498.8
830,100830,3198256.0
831,100831,4146148.2
832,100832,4968050.5
833,100833,6615169.0
834,100834,6826917.0
835,100835,9861143.0
836,100836,5301336.0
837,100837,5389020.0
838,100838,5977905.0
839,100839,8025041.5
840,100840,7871666.0
841,100841,3975771.5
842,100842,6687277.0
843,100843,5507021.5
844,100844,6239200.5
845,100845,6556589.0
846,100846,6980402.5
847,100847,3658849.8
848,100848,2110471.0
849,100849,8516579.0
850,100850,5197107.5
851,100851,3433064.5
852,100852,7020179.0
853,100853,2853572.0
854,100854,5191846.0
855,100855,13482943.0
856,100856,2944790.8
857,100857,5559308.0
858,100858,1550240.2
859,100859,7066918.0
860,100860,2964437.0
861,100861,8220295.5
862,100862,2902292.5
863,100863,5697123.5
864,100864,10048601.0
865,100865,2853498.2
866,100866,3562237.0
867,100867,6521327.0
868,100868,6616593.0
869,100869,2746757.8
870,100870,4264653.5
871,100871,6065756.0
872,100872,2527999.2
873,100873,3366587.5
874,100874,8392415.0
875,100875,1851582.8
876,100876,4332359.0
877,100877,12152345.0
878,100878,4842595.0
879,100879,2943320.0
880,100880,5350579.5
881,100881,4602129.5
882,100882,3442155.2
883,100883,6133362.5
884,100884,6164465.0
885,100885,11871141.0
886,100886,2854948.8
887,100887,9977280.0
888,100888,6891965.5
889,100889,2490891.2
890,100890,4843924.0
891,100891,7397602.0
892,100892,1882879.4
893,100893,2777964.5
894,100894,7465566.0
895,100895,15138454.0
896,100896,4627734.5
897,100897,6862089.5
898,100898,3574499.8
899,100899,2027942.5
900,100900,8142470.0
901,100901,3007276.0
902,100902,1395797.8
903,100903,2928675.2
904,100904,4448652.0
905,100905,4237958.0
906,100906,8620803.0
907,100907,3538673.8
908,100908,4832323.0
909,100909,5603961.0
910,100910,2725160.8
911,100911,9041473.0
912,100912,6888186.0
913,100913,5406191.5
914,100914,2771219.2
915,100915,7402089.5
916,100916,4988947.0
917,100917,7028255.5
918,100918,3086200.5
919,100919,4831343.0
920,100920,4231126.5
921,100921,12574738.0
922,100922,3666483.2
923,100923,6946278.0
924,100924,5720481.5
925,100925,6644249.5
926,100926,4640595.5
927,100927,1564036.5
928,100928,5470384.0
929,100929,2035733.9
930,100930,4488307.0
931,100931,4261394.5
932,100932,6577716.5
933,100933,8181053.0
934,100934,7791107.0
935,100935,12124954.0
936,100936,5939202.0
937,100937,4312094.5
938,100938,4442481.5
939,100939,3651409.2
940,100940,4968305.0
941,100941,5731453.5
942,100942,3021108.2
943,100943,5943310.5
944,100944,2014151.5
945,100945,6996871.5
946,100946,4248598.0
947,100947,4357927.5
948,100948,6986408.5
949,100949,4201398.0
950,100950,10398284.0
951,100951,4969080.5
952,100952,18167590.0
953,100953,5514265.5
954,100954,5568640.5
955,100955,16498882.0
956,100956,2066660.6
957,100957,1504764.1
958,100958,3753050.2
959,100959,4990628.5
960,100960,3898371.0
961,100961,1763126.0
962,100962,7135245.5
963,100963,4940935.5
964,100964,2336745.2
965,100965,4345771.0
966,100966,2342106.2
967,100967,4398729.0
968,100968,3123562.0
969,100969,4786940.5
970,100970,3849936.0
971,100971,2852302.2
972,100972,9648163.0
973,100973,1812764.5
974,100974,7457755.0
975,100975,940482.75
976,100976,9178350.0
977,100977,9204345.0
978,100978,8157570.0
979,100979,10913113.0
980,100980,4074351.2
981,100981,1134654.5
982,100982,12048677.0
983,100983,4640276.0
984,100984,3202437.0
985,100985,4766120.5
986,100986,2440218.0
987,100987,7014452.0
988,100988,2438749.2
989,100989,6274754.5
990,100990,7351093.0
991,100991,2935650.2
992,100992,5767855.5
993,100993,8366104.5
994,100994,3616204.2
995,100995,2924534.2
996,100996,5873524.5
997,100997,8683791.0
998,100998,7187339.5
999,100999,3518970.5
1000,101000,15152825.0
1001,101001,10126497.0
1002,101002,1430705.2
1003,101003,1350821.4
1004,101004,7804010.0
1005,101005,4558855.5
1006,101006,2759274.2
1007,101007,9042996.0
1008,101008,3525442.5
1009,101009,3094523.0
1010,101010,4764645.5
1011,101011,7233097.5
1012,101012,8184820.0
1013,101013,2818685.8
1014,101014,11192980.0
1015,101015,4344634.0
1016,101016,2657061.8
1017,101017,2803818.2
1018,101018,4456206.5
1019,101019,4276275.0
1020,101020,4827130.0
1021,101021,6575976.5
1022,101022,4457791.5
1023,101023,1784749.4
1024,101024,2265150.0
1025,101025,2715836.2
1026,101026,2915236.8
1027,101027,5094018.0
1028,101028,3906084.0
1029,101029,2103742.0
1030,101030,1990762.9
1031,101031,7030811.5
1032,101032,2332428.8
1033,101033,4289500.5
1034,101034,4281090.5
1035,101035,1731796.6
1036,101036,3481903.8
1037,101037,3637953.2
1038,101038,4764061.5
1039,101039,3600202.5
1040,101040,2904571.5
1041,101041,4396124.0
1042,101042,5077765.0
1043,101043,3415916.8
1044,101044,6916477.5
1045,101045,3240306.0
1046,101046,3811512.5
1047,101047,2941418.2
1048,101048,3327035.8
1049,101049,2522762.0
1050,101050,5205096.5
1051,101051,6253149.5
1052,101052,13891537.0
1053,101053,5994916.0
1054,101054,6041838.0
1055,101055,2195517.2
1056,101056,2663155.0
1057,101057,3931907.5
1058,101058,10037420.0
1059,101059,10211442.0
1060,101060,5093816.5
1061,101061,5519694.0
1062,101062,9510562.0
1063,101063,4444131.0
1064,101064,3758104.8
1065,101065,5778894.0
1066,101066,5015291.0
1067,101067,8637246.0
1068,101068,7621512.0
1069,101069,7013440.5
1070,101070,5223447.5
1071,101071,5835325.5
1072,101072,1525242.6
1073,101073,4501503.0
1074,101074,5815809.0
1075,101075,5890295.0
1076,101076,2976606.0
1077,101077,2476322.8
1078,101078,1980798.5
1079,101079,3725263.5
1080,101080,2633280.0
1081,101081,9299396.0
1082,101082,3019777.0
1083,101083,10832750.0
1084,101084,8389978.0
1085,101085,2094231.0
1086,101086,6787078.0
1087,101087,8573892.0
1088,101088,5318058.0
1089,101089,28358716.0
1090,101090,6629190.0
1091,101091,7394318.5
1092,101092,4594830.0
1093,101093,5692011.0
1094,101094,9327547.0
1095,101095,4610356.5
1096,101096,5564721.0
1097,101097,5540711.5
1098,101098,3806233.2
1099,101099,9076235.0
1100,101100,4912883.5
1101,101101,3361979.8
1102,101102,4070299.5
1103,101103,9300655.0
1104,101104,8695291.0
1105,101105,2844503.5
1106,101106,6301807.0
1107,101107,2912371.0
1108,101108,2737045.5
1109,101109,2548036.0
1110,101110,4846170.5
1111,101111,4308566.0
1112,101112,3969109.2
1113,101113,4528702.0
1114,101114,3337190.0
1115,101115,6597960.0
1116,101116,3590742.2
1117,101117,3705056.5
1118,101118,2768913.8
1119,101119,6355229.5
1120,101120,3228750.2
1121,101121,21877440.0
1122,101122,4321272.0
1123,101123,2891983.2
1124,101124,8243915.0
1125,101125,6589317.0
1126,101126,18128522.0
1127,101127,6906889.5
1128,101128,3566644.8
1129,101129,5701093.5
1130,101130,9818214.0
1131,101131,10532770.0
1132,101132,3560707.8
1133,101133,11338812.0
1134,101134,6218525.0
1135,101135,6053715.5
1136,101136,14639269.0
1137,101137,3474573.2
1138,101138,5091395.0
1139,101139,4163432.5
1140,101140,2704053.0
1141,101141,4643154.5
1142,101142,2565506.2
1143,101143,3246303.5
1144,101144,2734438.5
1145,101145,2940975.5
1146,101146,4446345.0
1147,101147,8520896.0
1148,101148,11371369.0
1149,101149,5981632.5
1150,101150,4469097.5
1151,101151,4331453.5
1152,101152,6195413.0
1153,101153,4506672.5
1154,101154,9977280.0
1155,101155,13792994.0
1156,101156,1994128.5
1157,101157,3224756.8
1158,101158,2933745.0
1159,101159,10598109.0
1160,101160,6973684.5
1161,101161,9571101.0
1162,101162,2235452.5
1163,101163,3986558.0
1164,101164,6183326.0
1165,101165,9094191.0
1166,101166,5818227.5
1167,101167,9456079.0
1168,101168,1951263.6
1169,101169,9952716.0
1170,101170,15549120.0
1171,101171,2245538.5
1172,101172,1515895.6
1173,101173,1593457.2
1174,101174,8584411.0
1175,101175,3179771.8
1176,101176,3080931.8
1177,101177,9244789.0
1178,101178,4177837.5
1179,101179,8929518.0
1180,101180,4656762.0
1181,101181,2906286.8
1182,101182,6047910.5
1183,101183,10544956.0
1184,101184,5266170.0
1185,101185,3901940.8
1186,101186,6871332.5
1187,101187,4231618.0
1188,101188,5667049.5
1189,101189,6993296.5
1190,101190,1903952.6
1191,101191,2363319.8
1192,101192,7129771.5
1193,101193,6677854.5
1194,101194,5999396.5
1195,101195,9995190.0
1196,101196,4697302.0
1197,101197,1492300.5
1198,101198,2539917.5
1199,101199,4150223.5
1200,101200,4243474.5
1201,101201,5616507.0
1202,101202,1916569.1
1203,101203,5705509.5
1204,101204,2857107.2
1205,101205,1621208.2
1206,101206,2873992.8
1207,101207,4293238.5
1208,101208,5911456.0
1209,101209,7832188.0
1210,101210,3990487.2
1211,101211,2830323.8
1212,101212,12280310.0
1213,101213,17921012.0
1214,101214,3268179.5
1215,101215,1069482.4
1216,101216,6733344.5
1217,101217,6066620.5
1218,101218,7642845.0
1219,101219,3575286.2
1220,101220,5160870.5
1221,101221,2131219.0
1222,101222,1025998.7
1223,101223,7489344.5
1224,101224,2476322.8
1225,101225,2137911.0
1226,101226,8032770.0
1227,101227,5086252.5
1228,101228,6143844.5
1229,101229,4380064.5
1230,101230,8748776.0
1231,101231,4287619.0
1232,101232,15308072.0
1233,101233,2484122.8
1234,101234,3630102.5
1235,101235,3312288.8
1236,101236,4789863.0
1237,101237,3191015.2
1238,101238,1674249.9
1239,101239,771827.9
1240,101240,5202280.5
1241,101241,6134598.5
1242,101242,2165805.5
1243,101243,8064161.5
1244,101244,7731101.0
1245,101245,6913818.5
1246,101246,17665330.0
1247,101247,8949909.0
1248,101248,2580091.8
